cell5m,gdd
2208469,1207
2208470,1207
2208471,1207
2208472,1207
2208473,1207
2208474,1207
2208475,1207
2208476,1201
2208477,1201
2208478,1201
2208479,1201
2208480,1201
2208481,1201
2208482,1201
2208483,1201
2208484,1199
2208485,1199
2208486,1199
2208487,1199
2208488,1199
2208489,1199
2208490,1199
2208491,1220
2208492,1220
2208493,1214
2208494,1214
2208495,1220
2208496,1220
2208497,1214
2208498,1214
2208499,1204
2208500,1204
2208501,1204
2208502,1204
2208503,1204
2208504,1204
2208505,1204
2208506,1255
2208507,1255
2208508,1255
2208509,1255
2208510,1255
2208511,1255
2208512,1255
2208513,1255
2208514,1273
2208515,1273
2208516,1273
2208517,1273
2208518,1331
2208519,1331
2208520,1331
2208521,1269
2208522,1269
2208523,1269
2208524,1269
2208525,1269
2208526,1269
2208527,1269
2208528,1269
2208529,1190
2208530,1190
2208531,1190
2208532,1190
2208533,1190
2208534,1190
2208535,1190
2208536,1183
2208537,1183
2208538,1109
2208539,1109
2208540,1109
2208541,1109
2208542,1109
2208543,1109
2208563,1033
2208564,1033
2208565,1033
2208566,981
2208567,981
2208568,981
2208569,981
2208570,981
2208571,981
2208572,981
2208573,981
2208574,922
2212533,1053
2212534,880
2212535,880
2212631,723
2212666,1095
2212667,1095
2212670,1096
2212677,1209
2212678,1209
2212687,1158
2212751,1284
2212752,1284
2212753,1284
2212754,1284
2212755,1290
2212756,1290
2212759,1240
2212760,1240
2212761,1234
2212762,1234
2212763,1234
2212766,1239
2212767,1239
2212768,1239
2212769,1239
2212770,1239
2212771,1239
2212772,1239
2212773,1239
2212774,1257
2212775,1257
2212776,1257
2212777,1257
2212778,1257
2212779,1257
2212780,1257
2212781,1223
2212782,1229
2212783,1229
2212784,1223
2212785,1223
2212788,1223
2212789,1207
2212790,1207
2212791,1207
2212792,1207
2212793,1207
2212794,1207
2212795,1207
2212796,1201
2212797,1201
2212798,1201
2212799,1201
2212800,1201
2212801,1201
2212802,1201
2212803,1207
2212804,1205
2212805,1199
2212806,1199
2212807,1199
2212808,1199
2212809,1199
2212810,1199
2212811,1214
2212812,1214
2212813,1214
2212814,1214
2212815,1214
2212816,1214
2212818,1214
2212819,1204
2212820,1204
2212821,1204
2212822,1204
2212823,1204
2212824,1204
2212825,1204
2212826,1255
2212827,1255
2212828,1255
2212829,1255
2212830,1255
2212831,1255
2212832,1255
2212833,1255
2212834,1273
2212835,1273
2212836,1273
2212837,1273
2212838,1331
2212839,1331
2212840,1331
2212841,1269
2212842,1269
2212843,1269
2212844,1269
2212845,1269
2212846,1269
2212847,1269
2212848,1269
2212849,1190
2212850,1190
2212851,1190
2212852,1190
2212854,1190
2212855,1190
2212856,1183
2212857,1183
2212858,1109
2212859,1109
2212860,1109
2212861,1109
2212862,1109
2212863,1109
2212864,1186
2212885,1033
2212886,981
2212887,981
2212888,981
2212889,981
2212893,981
2216851,963
2216852,963
2216853,963
2216854,696
2216881,1390
2216882,1390
2216891,1533
2216994,728
2216997,989
2216998,989
2216999,989
2217071,1280
2217072,1280
2217073,1285
2217074,1285
2217076,1285
2217077,1285
2217079,1263
2217080,1263
2217081,1258
2217082,1258
2217083,1258
2217087,1259
2217088,1259
2217089,1259
2217090,1259
2217091,1259
2217092,1259
2217093,1259
2217094,1274
2217095,1274
2217096,1274
2217097,1274
2217098,1274
2217099,1274
2217103,1276
2217104,1276
2217105,1276
2217108,1276
2217109,1281
2217110,1281
2217111,1281
2217112,1281
2217113,1281
2217114,1281
2217115,1281
2217116,1251
2217117,1251
2217119,1251
2217120,1251
2217121,1251
2217122,1251
2217123,1251
2217124,1238
2217125,1238
2217126,1238
2217127,1238
2217128,1238
2217129,1238
2217130,1238
2217131,1251
2217132,1251
2217133,1251
2217134,1251
2217135,1251
2217136,1251
2217137,1251
2217138,1251
2217139,1253
2217140,1253
2217141,1253
2217142,1253
2217143,1253
2217144,1253
2217145,1253
2217146,1302
2217147,1302
2217148,1302
2217149,1302
2217150,1302
2217151,1302
2217152,1302
2217153,1302
2217154,1313
2217155,1313
2217156,1313
2217157,1313
2217158,1374
2217159,1374
2217160,1374
2217161,1298
2217162,1298
2217163,1298
2217164,1298
2217165,1298
2217166,1298
2217167,1298
2217168,1298
2217169,1200
2217170,1200
2217171,1200
2217178,1114
2217179,1114
2217180,1114
2217181,1114
2217182,1114
2217183,1114
2217205,1094
2217206,1028
2217207,1028
2217208,1028
2217209,1028
2217222,766
2217256,877
2217258,877
2217259,838
2217260,838
2221173,963
2221202,1390
2221203,1390
2221210,1642
2221211,1533
2221237,1099
2221317,989
2221318,989
2221319,989
2221326,961
2221391,1280
2221392,1280
2221393,1280
2221394,1280
2221395,1280
2221396,1285
2221397,1285
2221398,1285
2221399,1263
2221401,1263
2221403,1258
2221409,1259
2221410,1259
2221411,1259
2221412,1259
2221413,1259
2221414,1274
2221415,1274
2221416,1274
2221417,1274
2221418,1274
2221424,1276
2221425,1276
2221427,1276
2221428,1276
2221429,1281
2221430,1281
2221431,1281
2221433,1281
2221434,1281
2221435,1281
2221436,1251
2221437,1251
2221438,1251
2221439,1251
2221440,1251
2221441,1251
2221442,1251
2221443,1251
2221444,1238
2221445,1238
2221446,1238
2221447,1238
2221448,1238
2221449,1238
2221450,1238
2221451,1251
2221452,1251
2221453,1251
2221454,1251
2221455,1251
2221456,1251
2221457,1251
2221458,1251
2221459,1253
2221460,1253
2221461,1253
2221462,1253
2221463,1253
2221464,1253
2221465,1253
2221466,1302
2221467,1302
2221468,1302
2221469,1302
2221470,1302
2221471,1302
2221472,1302
2221473,1302
2221474,1313
2221475,1313
2221476,1313
2221477,1313
2221478,1374
2221479,1374
2221480,1374
2221481,1298
2221482,1298
2221483,1298
2221484,1298
2221485,1298
2221486,1298
2221487,1298
2221488,1298
2221489,1200
2221490,1200
2221491,1200
2221494,1200
2221495,1200
2221496,1190
2221497,1190
2221498,1114
2221523,1094
2221524,1094
2221525,1094
2221526,1028
2221527,1028
2221528,1028
2221529,1028
2221575,877
2221576,877
2221577,877
2221579,838
2225487,963
2225491,963
2225492,963
2225493,963
2225531,1533
2225638,989
2225639,989
2225646,961
2225711,1280
2225712,1280
2225713,1280
2225714,1280
2225715,1280
2225717,1285
2225719,1263
2225720,1263
2225723,1263
2225729,1259
2225730,1259
2225731,1259
2225732,1259
2225733,1259
2225734,1274
2225735,1274
2225736,1274
2225737,1274
2225745,1276
2225746,1276
2225747,1276
2225748,1276
2225749,1281
2225750,1281
2225751,1281
2225752,1281
2225753,1281
2225754,1281
2225755,1281
2225756,1251
2225757,1251
2225758,1251
2225759,1251
2225760,1251
2225761,1251
2225762,1251
2225763,1251
2225764,1238
2225765,1238
2225766,1238
2225767,1238
2225768,1238
2225769,1238
2225770,1238
2225771,1251
2225772,1251
2225773,1251
2225774,1251
2225775,1251
2225776,1251
2225777,1251
2225778,1251
2225779,1253
2225780,1253
2225781,1253
2225782,1253
2225783,1253
2225784,1253
2225785,1253
2225786,1302
2225787,1302
2225788,1302
2225789,1302
2225790,1302
2225791,1302
2225792,1302
2225793,1302
2225794,1313
2225795,1313
2225796,1313
2225797,1313
2225798,1374
2225799,1374
2225800,1374
2225801,1298
2225802,1298
2225803,1298
2225804,1298
2225805,1298
2225806,1298
2225807,1298
2225808,1298
2225809,1200
2225810,1200
2225811,1200
2225812,1200
2225814,1200
2225815,1200
2225816,1190
2225817,1190
2225818,1114
2225819,1114
2225820,1114
2225821,1114
2225822,1114
2225823,1114
2225843,1094
2225844,1094
2225845,1094
2225846,1028
2225847,1028
2225848,1028
2225858,934
2225859,934
2225896,877
2225897,877
2225898,877
2229804,963
2229805,963
2229806,963
2229807,963
2229809,963
2229810,963
2229876,1099
2229877,1099
2230031,1285
2230032,1280
2230033,1280
2230034,1280
2230035,1280
2230039,1263
2230040,1263
2230041,1258
2230042,1258
2230043,1258
2230044,1258
2230045,1258
2230046,1259
2230047,1259
2230048,1259
2230049,1259
2230050,1259
2230051,1259
2230052,1259
2230053,1259
2230054,1274
2230055,1274
2230056,1274
2230057,1274
2230058,1274
2230059,1274
2230061,1276
2230062,1276
2230063,1276
2230066,1276
2230067,1276
2230068,1276
2230069,1281
2230070,1281
2230071,1281
2230072,1281
2230073,1281
2230074,1281
2230075,1281
2230076,1251
2230077,1251
2230078,1251
2230079,1251
2230080,1251
2230081,1251
2230082,1251
2230083,1251
2230084,1238
2230085,1238
2230086,1238
2230087,1238
2230088,1238
2230089,1238
2230090,1238
2230091,1251
2230092,1251
2230093,1251
2230094,1251
2230095,1251
2230096,1251
2230097,1251
2230098,1251
2230099,1253
2230100,1253
2230101,1253
2230102,1253
2230103,1253
2230104,1253
2230105,1253
2230106,1302
2230107,1302
2230108,1302
2230109,1302
2230110,1302
2230111,1302
2230112,1302
2230113,1302
2230114,1313
2230115,1313
2230116,1313
2230117,1313
2230118,1374
2230119,1374
2230120,1374
2230121,1298
2230122,1298
2230123,1298
2230124,1298
2230125,1298
2230126,1298
2230127,1298
2230128,1298
2230129,1200
2230130,1200
2230131,1200
2230132,1200
2230133,1200
2230134,1200
2230135,1200
2230136,1190
2230137,1190
2230138,1190
2230139,1114
2230140,1114
2230141,1114
2230142,1114
2230143,1114
2230155,1118
2230156,1118
2230159,1094
2230160,1094
2230161,1094
2230164,1094
2230165,1094
2230166,1028
2230167,1028
2230168,1028
2230169,1028
2230170,1028
2230173,1028
2230174,934
2230175,934
2230176,934
2230177,934
2230216,877
2230217,877
2230218,877
2234120,963
2234123,963
2234124,963
2234125,963
2234126,963
2234127,963
2234128,963
2234129,963
2234130,963
2234131,963
2234171,1533
2234172,1533
2234351,1285
2234352,1280
2234353,1280
2234354,1280
2234355,1280
2234357,1285
2234359,1263
2234360,1263
2234361,1258
2234362,1258
2234363,1258
2234364,1258
2234365,1258
2234366,1259
2234367,1259
2234368,1259
2234369,1259
2234370,1259
2234371,1259
2234372,1259
2234373,1259
2234374,1274
2234375,1274
2234376,1274
2234377,1274
2234378,1274
2234379,1274
2234380,1274
2234381,1276
2234382,1276
2234383,1276
2234384,1276
2234385,1276
2234386,1276
2234387,1276
2234388,1276
2234389,1281
2234390,1281
2234391,1281
2234392,1281
2234393,1281
2234394,1281
2234395,1281
2234396,1251
2234397,1251
2234398,1251
2234399,1251
2234400,1251
2234401,1251
2234402,1251
2234403,1251
2234404,1238
2234405,1238
2234406,1238
2234407,1238
2234408,1238
2234409,1238
2234410,1238
2234411,1251
2234412,1251
2234413,1251
2234414,1251
2234415,1251
2234416,1251
2234417,1251
2234418,1251
2234419,1253
2234420,1253
2234421,1253
2234422,1253
2234423,1253
2234424,1253
2234425,1253
2234426,1302
2234427,1302
2234428,1302
2234429,1302
2234430,1302
2234431,1302
2234432,1302
2234433,1302
2234434,1313
2234435,1313
2234436,1313
2234437,1313
2234438,1313
2234439,1374
2234440,1374
2234441,1298
2234442,1298
2234443,1298
2234444,1298
2234445,1298
2234446,1298
2234447,1298
2234448,1298
2234449,1200
2234450,1200
2234451,1200
2234452,1200
2234453,1200
2234454,1200
2234455,1200
2234456,1190
2234457,1190
2234458,1190
2234459,1190
2234460,1190
2234461,1114
2234462,1114
2234463,1114
2234464,1230
2234476,1118
2234479,1094
2234483,1094
2234484,1094
2234485,1094
2234486,1028
2234487,1028
2234488,1028
2234489,1028
2234490,1028
2234491,1028
2234492,1028
2234495,934
2234528,766
2234529,766
2234535,877
2234536,877
2234537,877
2238442,963
2238443,963
2238444,963
2238445,963
2238446,963
2238491,1533
2238492,1533
2238515,1099
2238516,1099
2238671,1285
2238672,1280
2238673,1280
2238674,1280
2238675,1280
2238676,1285
2238677,1285
2238678,1285
2238679,1263
2238680,1263
2238681,1258
2238682,1258
2238683,1258
2238684,1258
2238685,1258
2238686,1259
2238687,1259
2238688,1259
2238689,1259
2238690,1259
2238691,1259
2238692,1259
2238693,1259
2238694,1274
2238696,1274
2238697,1274
2238698,1274
2238699,1274
2238700,1274
2238701,1276
2238702,1276
2238703,1276
2238704,1276
2238705,1276
2238706,1276
2238707,1276
2238708,1276
2238709,1281
2238710,1281
2238711,1281
2238712,1281
2238713,1281
2238714,1281
2238715,1281
2238716,1251
2238717,1251
2238718,1251
2238719,1251
2238720,1251
2238721,1251
2238722,1251
2238723,1251
2238724,1238
2238725,1238
2238726,1238
2238727,1238
2238728,1238
2238729,1238
2238730,1238
2238731,1251
2238732,1251
2238733,1251
2238734,1251
2238735,1251
2238736,1251
2238737,1251
2238738,1251
2238739,1253
2238740,1253
2238741,1253
2238742,1253
2238743,1253
2238744,1253
2238745,1253
2238746,1302
2238747,1302
2238748,1302
2238749,1302
2238750,1302
2238751,1302
2238752,1302
2238753,1302
2238754,1313
2238755,1313
2238756,1313
2238757,1313
2238758,1374
2238759,1374
2238760,1374
2238761,1298
2238762,1298
2238763,1298
2238764,1298
2238765,1298
2238766,1298
2238767,1298
2238768,1298
2238769,1200
2238770,1200
2238771,1200
2238772,1200
2238773,1200
2238774,1200
2238775,1200
2238776,1190
2238777,1190
2238778,1190
2238779,1190
2238781,1190
2238782,1190
2238783,1190
2238788,1230
2238789,1230
2238796,1118
2238797,1118
2238798,1118
2238799,1094
2238803,1094
2238804,1094
2238805,1094
2238806,1028
2238807,1028
2238808,1028
2238809,1028
2238810,1028
2238811,1028
2238812,1028
2238813,1028
2238846,766
2238847,766
2238848,766
2238849,766
2238850,766
2238851,877
2238854,877
2238855,877
2238856,877
2238857,877
2239105,712
2242763,913
2242764,913
2242765,913
2242766,905
2242802,1596
2242827,1309
2242828,1309
2242836,1352
2242837,1352
2242838,1352
2242839,1352
2242840,1352
2242841,1166
2242991,1293
2242992,1288
2242993,1288
2242994,1288
2242995,1288
2242996,1288
2242997,1293
2242999,1269
2243000,1269
2243001,1264
2243002,1264
2243003,1264
2243004,1264
2243005,1264
2243006,1269
2243007,1269
2243008,1269
2243009,1269
2243010,1269
2243011,1269
2243012,1269
2243013,1269
2243014,1300
2243016,1300
2243017,1300
2243018,1300
2243019,1300
2243020,1300
2243021,1331
2243022,1331
2243023,1331
2243024,1331
2243025,1331
2243026,1331
2243027,1331
2243028,1331
2243029,1345
2243030,1345
2243031,1345
2243032,1345
2243033,1345
2243034,1345
2243035,1345
2243036,1277
2243037,1277
2243038,1277
2243039,1277
2243040,1277
2243041,1277
2243042,1277
2243043,1277
2243044,1235
2243045,1235
2243046,1235
2243047,1235
2243048,1235
2243049,1235
2243050,1235
2243051,1289
2243052,1289
2243053,1289
2243054,1289
2243055,1289
2243056,1289
2243057,1289
2243058,1289
2243059,1305
2243060,1305
2243061,1305
2243062,1305
2243063,1305
2243064,1305
2243065,1305
2243066,1350
2243067,1350
2243068,1350
2243069,1350
2243070,1350
2243071,1350
2243072,1350
2243073,1350
2243074,1350
2243075,1350
2243076,1350
2243077,1350
2243078,1350
2243079,1413
2243080,1413
2243081,1333
2243082,1333
2243083,1333
2243084,1333
2243085,1333
2243086,1333
2243087,1333
2243088,1333
2243089,1270
2243090,1270
2243091,1270
2243092,1270
2243093,1270
2243094,1270
2243095,1270
2243096,1238
2243097,1238
2243098,1238
2243099,1238
2243100,1238
2243101,1238
2243102,1238
2243103,1238
2243105,1258
2243106,1258
2243107,1258
2243108,1258
2243109,1258
2243110,1258
2243111,1245
2243115,1171
2243116,1171
2243117,1171
2243118,1171
2243119,1119
2243120,1119
2243121,1119
2243122,1119
2243123,1119
2243124,1119
2243125,1119
2243126,1094
2243127,1094
2243128,1094
2243129,1094
2243130,1094
2243131,1094
2243132,1094
2243139,1115
2243140,1115
2243169,1001
2243170,1001
2243171,1000
2243172,1000
2243178,1000
2243179,977
2247083,913
2247084,913
2247085,913
2247086,905
2247087,905
2247145,1478
2247146,1309
2247147,1309
2247148,1309
2247156,1352
2247157,1352
2247158,1352
2247159,1352
2247160,1352
2247161,1166
2247162,1166
2247227,849
2247311,1288
2247312,1288
2247313,1288
2247314,1288
2247315,1288
2247316,1288
2247317,1288
2247318,1288
2247320,1264
2247321,1264
2247322,1264
2247323,1264
2247324,1264
2247325,1264
2247326,1269
2247327,1269
2247328,1269
2247329,1269
2247330,1269
2247331,1269
2247332,1269
2247333,1269
2247334,1300
2247335,1305
2247336,1300
2247337,1300
2247338,1300
2247339,1300
2247340,1300
2247341,1331
2247342,1331
2247343,1331
2247344,1331
2247345,1331
2247346,1331
2247347,1331
2247348,1331
2247349,1345
2247350,1345
2247351,1345
2247352,1345
2247353,1345
2247354,1345
2247355,1345
2247356,1277
2247357,1277
2247358,1283
2247359,1277
2247360,1283
2247363,1277
2247365,1235
2247366,1235
2247367,1235
2247368,1235
2247369,1235
2247370,1235
2247371,1289
2247372,1289
2247373,1289
2247374,1289
2247375,1295
2247376,1295
2247377,1289
2247378,1289
2247379,1305
2247380,1305
2247381,1305
2247382,1305
2247383,1305
2247384,1305
2247385,1305
2247386,1350
2247387,1350
2247388,1350
2247389,1350
2247390,1350
2247391,1350
2247392,1350
2247393,1350
2247394,1350
2247395,1350
2247396,1350
2247397,1350
2247398,1350
2247399,1413
2247400,1413
2247401,1333
2247402,1333
2247403,1333
2247404,1333
2247405,1333
2247406,1333
2247407,1333
2247408,1333
2247409,1270
2247410,1270
2247411,1270
2247412,1270
2247413,1270
2247414,1270
2247415,1270
2247416,1238
2247417,1238
2247419,1238
2247420,1238
2247421,1238
2247422,1238
2247423,1238
2247424,1258
2247425,1258
2247426,1258
2247427,1258
2247428,1258
2247432,1245
2247433,1245
2247434,1245
2247435,1171
2247436,1171
2247437,1171
2247438,1171
2247439,1119
2247440,1119
2247441,1119
2247442,1119
2247443,1119
2247444,1119
2247445,1119
2247446,1094
2247447,1094
2247448,1094
2247449,1094
2247450,1094
2247451,1094
2247452,1076
2247453,1163
2247454,1115
2247455,1115
2247456,1115
2247457,1115
2247458,1115
2247459,1115
2247460,1115
2247467,1095
2247468,1095
2247486,1001
2247487,1001
2247488,1001
2247489,1001
2247490,1001
2247497,1000
2251404,913
2251405,913
2251406,905
2251407,905
2251408,905
2251409,905
2251410,905
2251415,791
2251416,791
2251417,791
2251464,1478
2251465,1478
2251466,1309
2251467,1309
2251476,1352
2251477,1352
2251478,1352
2251479,1352
2251480,1352
2251481,1166
2251482,1166
2251483,1166
2251547,849
2251548,849
2251549,742
2251556,949
2251631,1293
2251632,1293
2251633,1288
2251634,1288
2251635,1288
2251636,1288
2251637,1288
2251638,1288
2251639,1264
2251640,1264
2251641,1264
2251642,1264
2251643,1264
2251644,1264
2251645,1264
2251646,1269
2251647,1269
2251648,1269
2251649,1269
2251650,1269
2251651,1269
2251652,1269
2251653,1269
2251654,1300
2251655,1305
2251656,1300
2251657,1300
2251658,1300
2251659,1300
2251660,1300
2251661,1331
2251662,1331
2251663,1331
2251664,1331
2251665,1331
2251666,1331
2251667,1331
2251668,1331
2251669,1345
2251670,1345
2251671,1345
2251672,1345
2251673,1345
2251674,1345
2251675,1345
2251676,1283
2251677,1277
2251678,1283
2251679,1283
2251680,1283
2251681,1277
2251682,1277
2251683,1277
2251684,1235
2251685,1235
2251686,1235
2251687,1235
2251688,1235
2251689,1235
2251690,1235
2251691,1289
2251692,1289
2251693,1295
2251694,1295
2251695,1289
2251696,1295
2251697,1289
2251698,1289
2251699,1311
2251700,1311
2251701,1311
2251702,1311
2251703,1305
2251704,1305
2251705,1305
2251706,1350
2251707,1350
2251708,1350
2251709,1350
2251710,1350
2251711,1350
2251712,1350
2251713,1350
2251714,1350
2251715,1350
2251716,1350
2251717,1350
2251718,1350
2251719,1413
2251720,1413
2251721,1333
2251722,1333
2251723,1333
2251724,1333
2251725,1333
2251726,1333
2251727,1333
2251728,1333
2251729,1270
2251730,1270
2251731,1270
2251732,1270
2251733,1270
2251734,1270
2251735,1270
2251736,1238
2251737,1238
2251739,1238
2251740,1238
2251741,1238
2251742,1238
2251743,1238
2251744,1258
2251745,1258
2251746,1258
2251747,1258
2251748,1258
2251750,1258
2251752,1245
2251753,1245
2251754,1171
2251755,1171
2251756,1171
2251757,1171
2251758,1171
2251760,1119
2251761,1119
2251762,1119
2251763,1119
2251764,1119
2251765,1119
2251766,1094
2251767,1094
2251768,1094
2251769,1094
2251770,1094
2251771,1094
2251772,1163
2251773,1163
2251774,1115
2251775,1115
